"invoiceno","stockcode","description","quantity","invoicedate","unitprice","customerid","country"
"580744","23508",brown bread,"1","12/7/2011 13:12","3.34","",United Kingdom
"541424","90024B",brown bread,"1","12/7/2011 13:17","3.07","14735.0",United Kingdom
"538707","90024B",brown bread,"1","12/7/2011 13:23","1.64","17765.0",United Kingdom
"538523","23015",brown bread,"2","1/27/2011 13:29","0.58","16674.0",United Kingdom
"554987","23508",brown bread,"3","1/27/2011 13:38","0.75","15283.0",United Kingdom
"552038","17109D",brown bread,"9","12/7/2011 13:53","0.87","16993.0",United Kingdom
"552457","23503",brown bread,"10","12/7/2011 13:53","2.5","17745.0",United Kingdom
"546429","23015",brown bread,"1","1/27/2011 14:10","6.33","",United Kingdom
"552310","23503",brown bread,"2","1/27/2011 14:10","9.42","15503.0",United Kingdom
"576093","71459",brown bread,"11","12/7/2011 14:43","13.37","15717.0",United Kingdom
"540352","90024B",brown bread,"8","12/7/2011 14:54","4.02","17742.0",Germany
"580540","23503",brown bread,"1","12/7/2011 15:07","2.08","",United Kingdom
"549729","90024B",brown bread,"2","12/7/2011 15:19","2.75","",United Kingdom
"581141","23503",brown bread,"21","12/7/2011 15:19","1.13","",United Kingdom
"580283","20678",brown bread,"10","12/7/2011 15:19","0.7","14898.0",United Kingdom
"536790","23503",brown bread,"1","12/7/2011 15:19","2.6","14792.0",United Kingdom
"544599","84531A",brown bread,"5","12/7/2011 15:55","1.08","16504.0",United Kingdom
"576180","23498",brown bread,"3","12/7/2011 15:55","2.79","14704.0",United Kingdom
"536612","23015",brown bread,"3","12/7/2011 15:55","1.51","16619.0",United Kingdom
"539659","21717",brown bread,"8","12/7/2011 15:55","0.52","",United Kingdom
"567199","90214O",brown bread,"29","12/7/2011 16:39","0.49","15044.0",Netherlands
"554999",CRUK,brown bread,"5","12/7/2011 16:44","7.9","17910.0",United Kingdom
"580402","23498",brown bread,"21","12/7/2011 17:05","3.4","",United Kingdom
"567942","23503",brown bread,"6","1/27/2011 17:41","3.42","14938.0",United Kingdom
"576084","84531A",brown bread,"2","12/7/2011 8:07","1.3","",United Kingdom
"573149","23508",brown bread,"0","12/7/2011 8:38","8.17","16807.0",Poland
"578519","23503",brown bread,"1","12/7/2011 8:55","2.14","",United Kingdom
"536975","90024B",brown bread,"24","12/8/2010 10:35","2.27","13042.0",Switzerland
"549874","90024B",brown bread,"21","12/8/2010 10:45","2.21","16857.0",United Kingdom
"581449","23503",brown bread,"21","12/8/2010 12:08","0.98","12460.0",Switzerland
"576236","23015",brown bread,"1","12/8/2010 12:49","8.04","16875.0",United Kingdom
"581130","20678",brown bread,"1","12/8/2010 12:56","7.89","15789.0",United Kingdom
"580092","90024B",brown bread,"6","12/8/2010 13:53","0.82","17103.0",United Kingdom
"565222","23015",brown bread,"1","12/8/2010 13:55","1.58","16366.0",United Kingdom
"580619","21717",brown bread,"11","12/8/2010 13:55","0.96","14860.0",EIRE
"564090","23015",brown bread,"1","12/8/2010 16:15","0.51","",United Kingdom
"581004","23503",brown bread,"0","12/8/2010 16:15","0.88","",United Kingdom
"562935","71459",brown bread,"3","12/8/2010 16:15","1.3","17754.0",United Kingdom
"580652","20678",brown bread,"7","12/8/2010 16:49","1.23","15143.0",United Kingdom
"581405","23015",brown bread,"23","12/8/2011 10:06","0.33","13377.0",United Kingdom
"573585","23508",brown bread,"2","1/28/2011 10:45","3.34","18242.0",United Kingdom
"581442","90089",brown bread,"22","12/8/2011 11:38","0.6","15073.0",United Kingdom
"563183","23015",brown bread,"3","12/8/2011 12:26","1.81","15299.0",United Kingdom
"539659","23503",brown bread,"2","12/8/2011 12:26","1.07","16715.0",United Kingdom
"544812","23484",brown bread,"2","12/8/2011 12:29","1.52","",United Kingdom
"540255","23503",brown bread,"21","1/28/2011 12:43","0.94","15863.0",United Kingdom
"573585","90024B",brown bread,"4","12/8/2011 13:45","0.93","14144.0",United Kingdom
"581450","90024B",brown bread,-19,"12/8/2011 13:45","0.67","16665.0",United Kingdom
"546133","71459",brown bread,"0","12/8/2011 13:59","1.24","",United Kingdom
"542526","23503",brown bread,"23","1/28/2011 14:25","3.12","15812.0",United Kingdom
"581401","23484",brown bread,"2","12/8/2011 14:39","0.62","14339.0",United Kingdom
"558572","23484",brown bread,"6","12/8/2011 14:39","1.98","12975.0",United Kingdom
"547490","90024B",brown bread,"1","12/8/2011 14:39","2.25","16817.0",United Kingdom
"550327","23508",brown bread,"10","12/8/2011 14:53","2.04","15607.0",United Kingdom
"557673","23015",brown bread,"3","12/8/2011 14:53","3.58","",United Kingdom
"565519","23503",brown bread,"2","12/8/2011 14:53","1.13","15852.0",United Kingdom
"581578","20678",brown bread,"0","12/8/2011 14:53","7.13","17982.0",United Kingdom
"540355","20678",brown bread,"2","12/8/2011 15:01","8.07","",United Kingdom
"546739","90024B",brown bread,"1","12/8/2011 15:03","16.76","16263.0",United Kingdom
"581108","20678",brown bread,"24","12/8/2011 15:09","0.85","14547.0",United Kingdom
"580659","23015",brown bread,"6","12/8/2011 16:18","3.62","15578.0",United Kingdom
"542647","17109D",brown bread,"20","12/8/2011 16:22","0.42","17981.0",United Kingdom
"571308","20678",brown bread,"2","12/8/2011 16:22","15.59","",United Kingdom
"546007","90024B",brown bread,"1","12/8/2011 16:22","2.14","",United Kingdom
"552448","23015",brown bread,"0","12/8/2011 16:38","1.72","",United Kingdom
"547488","23015",brown bread,"4","12/8/2011 16:38","3.24","",United Kingdom
"580673","23015",brown bread,"0","12/8/2011 16:58","2.73","",United Kingdom
"568583","23484",brown bread,"4","12/8/2011 16:58","3.23","",United Kingdom
"536973","23015",brown bread,"2","12/8/2011 16:58","3.4","17074.0",United Kingdom
"537374","23503",brown bread,"2","12/8/2011 17:37","2.44","15936.0",United Kingdom
"545334","23015",brown bread,"1","12/8/2011 18:03","8.67","17309.0",United Kingdom
"541880","84997D",brown bread,"31","12/8/2011 18:45","3.66","13190.0",United Kingdom
"581006",CRUK,brown bread,"2","12/8/2011 18:45","0.99","",United Kingdom
C554486,"84997D",brown bread,"5","12/8/2011 18:45","1.82","15282.0",United Kingdom
"538204","84997D",brown bread,"2","12/8/2011 18:45","4.25","14688.0",United Kingdom
"573182","23508",brown bread,"4","12/8/2011 18:45","2.41","",United Kingdom
"545377","23508",brown bread,"2","12/8/2011 18:46","1.08","12714.0",United Kingdom
"563556","90024B",brown bread,"0","12/8/2011 19:24","1.81","17777.0",United Kingdom
"541509","21717",brown bread,"0","12/8/2011 9:20","2.26","17444.0",United Kingdom
"539321","23503",brown bread,"3","12/8/2011 9:23","0.49","15496.0",United Kingdom
"548611","23508",brown bread,"5","1/28/2011 9:32","1.02","14637.0",United Kingdom
"547986","23015",brown bread,"5","12/9/2010 13:03","3.04","17767.0",United Kingdom
"581310","90024B",brown bread,"1","12/9/2010 14:09","3.5","16825.0",United Kingdom
"558379","23503",brown bread,"8","12/9/2010 14:09","1.6","",United Kingdom
"543132","90024B",brown bread,"3","12/9/2010 14:15","1.03","15315.0",United Kingdom
"574744","84531A",brown bread,"9","12/9/2010 14:19","3.15","17123.0",United Kingdom
"539446","20678",brown bread,"25","12/9/2010 14:27","0.68","12832.0",United Kingdom
"553125","23015",brown bread,"0","12/9/2010 14:55","3.24","16114.0",United Kingdom
"554348","90024B",brown bread,"3","12/9/2010 15:23","7.5","12464.0",Cyprus
"578688","23503",brown bread,"9","12/9/2010 15:23","0.97","16625.0",United Kingdom
"571215","23015",brown bread,"2","12/9/2010 16:26","0.92","17545.0",United Kingdom
"552665","23508",brown bread,"24","12/9/2011 10:20","0.43","13062.0",United Kingdom
"580064","23503",brown bread,"24","12/9/2011 10:46","2.31","16328.0",United Kingdom
"580640","90089",brown bread,"5","12/9/2011 10:46","3.64","14124.0",United Kingdom
"539731","23484",brown bread,"13","12/9/2011 10:46","0.62","15781.0",United Kingdom
"581493","23508",brown bread,"9","12/9/2011 10:51","4.5","15879.0",United Kingdom
"565616","23508",brown bread,"2","12/9/2011 11:20","1.52","15900.0",France
"558119","71459",brown bread,"2","12/9/2011 11:20","0.19","18021.0",United Kingdom
"581310","23503",brown bread,"1","12/9/2011 11:59","2.67","",United Kingdom
"580469","23508",brown bread,"22","12/9/2011 11:59","3.01","15834.0",United Kingdom
"572946","20678",brown bread,"2","12/9/2011 11:59","7.19","14831.0",United Kingdom
"581497","23508",brown bread,"23","12/9/2011 11:59","0.86","",United Kingdom
"545301","90024B",brown bread,"1","12/9/2011 12:09","4.06","17897.0",United Kingdom
"554636","90024B",brown bread,"2","12/9/2011 12:09","3.14","17876.0",United Kingdom
"581180","23484",brown bread,"2","12/9/2011 12:16","2.6","",United Kingdom
"577018","84997d",brown bread,"10","12/9/2011 12:16","2.43","",United Kingdom
"580373","23503",brown bread,-1,"12/9/2011 12:20","2.85","",United Kingdom
"578947","23015",brown bread,"4","12/9/2011 12:21","2.29","",United Kingdom
"544467","20678",brown bread,"0","12/9/2011 12:23","13.55","",United Kingdom
"565792","23015",brown bread,"1","12/9/2011 12:23","3.68","17889.0",United Kingdom
"541086","20678",brown bread,"7","12/9/2011 12:23","0.92","14638.0",United Kingdom
"577695","90024B",brown bread,"1","12/9/2011 8:48","1.22","17998.0",United Kingdom
"544921","23508",brown bread,"2","1/30/2011 10:19","6.91","15627.0",United Kingdom
"571183","23503",brown bread,"0","1/30/2011 13:48","19.31","",United Kingdom
"568554","23503",brown bread,"3","1/30/2011 13:48","0.61","17096.0",United Kingdom
"545978","23015",brown bread,"0","1/30/2011 13:51","7.34","16451.0",United Kingdom
"541584","90024B",brown bread,"10","1/30/2011 13:51","2.98","17847.0",United Kingdom
"538515","23508",brown bread,"10","1/30/2011 14:13","3.53","17576.0",France
C577737,"71459",brown bread,"2","1/30/2011 15:54","4.48","16840.0",United Kingdom
"547374","23015",brown bread,"2","1/31/2011 10:31","7.46","17446.0",United Kingdom
"580384","22579",brown bread,"2","1/31/2011 10:43","3.1","15304.0",United Kingdom
"544687","23508",brown bread,"8","1/31/2011 10:43","1.94","17704.0",United Kingdom
"570228","23471",brown bread,"1","1/31/2011 9:51","2.41","15669.0",United Kingdom
"539659","90024B",brown bread,"6","1/4/2011 10:37","3.6","17639.0",United Kingdom
"573585","90024B",brown bread,"6","1/4/2011 10:48","0.98","16024.0",United Kingdom
"577060","21717",brown bread,"13","1/4/2011 11:34","0.95","17843.0",United Kingdom
"581098","90024B",brown bread,"1","1/4/2011 15:40","2.89","16383.0",United Kingdom
"581403","23015",brown bread,"0","1/4/2011 15:40","8.09","17856.0",United Kingdom
"581453","23015",brown bread,"9","1/4/2011 15:50","0.83","15828.0",United Kingdom
"546321","84531A",brown bread,"11","1/5/2011 10:45","1.79","12347.0",Norway
C551464,"23503",brown bread,"0","1/5/2011 12:21","1.06","17313.0",United Kingdom
"580619","90024B",brown bread,"0","1/5/2011 16:50","1.63","",United Kingdom
"558420","23015",brown bread,"9","1/5/2011 9:51","2.28","",United Kingdom
"548490","23015",brown bread,"1","1/6/2011 10:46","7.58","17926.0",United Kingdom
"538307","90013C",brown bread,"2","1/6/2011 14:07","1.84","17943.0",United Kingdom
"538104",CRUK,brown bread,"0","1/6/2011 14:26","1.91","",United Kingdom
"580389","84997D",brown bread,"6","1/6/2011 14:26","2.36","",United Kingdom
"572563","90024B",brown bread,"0","1/6/2011 14:27","2.13","",Iceland
"568831","21717",brown bread,"22","1/6/2011 9:00","0.67","15044.0",United Kingdom
"545663","90024B",brown bread,-1,"1/7/2011 10:47","0.93","17779.0",United Kingdom
"537622","90024B",brown bread,"5","1/7/2011 10:55","3.07","14297.0",United Kingdom
"541712","17109D",brown bread,"4","1/7/2011 10:55","3.5","17654.0",United Kingdom
"553178","23015",brown bread,"9","1/7/2011 13:55","0.49","14615.0",United Kingdom
"580370","23503",brown bread,"1","1/7/2011 14:43","1.49","14777.0",United Kingdom
"544833","23015",brown bread,"9","1/7/2011 15:27","3.41","17239.0",United Kingdom
"547075","23508",brown bread,"1","1/9/2011 10:06","3.36","15706.0",United Kingdom
"537643","23503",brown bread,"1","1/9/2011 13:41","1.95","14630.0",United Kingdom
"546007","23503",brown bread,"10","1/9/2011 14:17","0.55","14721.0",United Kingdom
"563912","84531A",brown bread,"10","1/9/2011 14:36","1.23","17432.0",United Kingdom
"548611","23015",brown bread,"0","1/9/2011 14:42","7.55","17366.0",United Kingdom
"543548","23503",brown bread,"6","2/11/2011 10:15","3.08","",United Kingdom
"564480","21717",brown bread,"4","2/11/2011 10:40","1.8","15598.0",United Kingdom
"569634","23503",brown bread,"22","2/11/2011 11:46","1.16","15280.0",United Kingdom
"568156","23015",brown bread,"3","2/11/2011 12:02","1.74","12979.0",United Kingdom
"541436","23484",brown bread,"4","2/1/2011 10:15","2.42","",United Kingdom
"537604","20678",brown bread,"4","2/1/2011 10:37","2.65","",United Kingdom
"544108","17109D",brown bread,"5","2/1/2011 11:30","3.31","16046.0",United Kingdom
"537751","17109D",brown bread,"5","2/13/2011 12:41","3.57","13210.0",United Kingdom
"580357",CRUK,brown bread,"5","2/13/2011 15:26","3.14","15843.0",United Kingdom
"567785","17109D",brown bread,"2","2/13/2011 15:26","3.41","13471.0",United Kingdom
"546976","23503",brown bread,-1,"2/15/2011 13:00","2.68","14887.0",United Kingdom
"539741","23015",brown bread,"2","2/16/2011 10:04","7.33","17682.0",United Kingdom
"573585","84531A",brown bread,"7","2/16/2011 11:59","2.22","13419.0",Denmark
"571041","20678",brown bread,"11","2/16/2011 14:27","7.6","15829.0",United Kingdom
"540115","90024B",brown bread,"5","2/16/2011 15:55","2.11","17986.0",United Kingdom
"543660","84531B",brown bread,"8","2/17/2011 11:19","1.93","17133.0",United Kingdom
"547380","23015",brown bread,"0","2/17/2011 11:19","8.0","17410.0",United Kingdom
"552358","23503",brown bread,"1","2/17/2011 12:42","9.85","17831.0",United Kingdom
"548210","23015",brown bread,"13","2/17/2011 12:43","2.86","12855.0",Sweden
"566018",CRUK,brown bread,"3","2/17/2011 14:49","7.01","16872.0",United Kingdom
"572853","71459",brown bread,"6","2/17/2011 14:49","3.01","15686.0",United Kingdom
"571235","71459",brown bread,"5","2/17/2011 17:34","1.77","12523.0",Germany
"577256","23503",brown bread,"2","2/18/2011 11:27","1.28","17956.0",United Kingdom
"542664","90089",brown bread,"23","2/18/2011 11:53","1.05","15655.0",United Kingdom
"568713","23576",brown bread,"6","2/18/2011 16:12","2.01","15530.0",United Kingdom
"569677","90024B",brown bread,"7","2/20/2011 12:14","2.09","14880.0",United Kingdom
"538664","90024B",brown bread,"2","2/20/2011 12:14","2.27","17684.0",United Kingdom
"561900","23015",brown bread,"1","2/20/2011 15:51","3.24","17185.0",United Kingdom
"545295","23503",brown bread,"7","2/20/2011 15:51","3.27","13962.0",United Kingdom
"579942","23503",brown bread,"1","2/21/2011 10:41","3.54","",United Kingdom
C554486,"23508",brown bread,"21","2/21/2011 12:58","0.99","18006.0",United Kingdom
"568987","21717",brown bread,"2","2/21/2011 13:07","2.82","16990.0",United Kingdom
"581475","23503",brown bread,"1","2/21/2011 13:07","3.52","",United Kingdom
"537156","71459",brown bread,"8","2/21/2011 15:04","0.81","17102.0",United Kingdom
"537844","17109D",brown bread,"1","2/21/2011 17:42","1.85","12877.0",Japan
"580632","23015",brown bread,"2","2/21/2011 18:15","1.99","16828.0",United Kingdom
"544800","23015",brown bread,"5","2/21/2011 8:50","3.61","15738.0",United Kingdom
"538851","71459",brown bread,"0","2/21/2011 9:58","2.73","",United Kingdom
"544337","23015",brown bread,"2","2/21/2011 9:58","1.79","16810.0",United Kingdom
"573585","71459",brown bread,"14","2/2/2011 10:22","1.89","12394.0",Switzerland
"560259","23484",brown bread,"5","2/2/2011 12:36","0.63","",United Kingdom
"545872","23015",brown bread,"7","2/2/2011 12:36","2.21","13964.0",United Kingdom
"580757","23503",brown bread,"6","2/2/2011 12:36","2.37","17886.0",United Kingdom
"564044","71459",brown bread,"11","2/2/2011 13:07","2.78","12787.0",United Kingdom
"546250","23503",brown bread,"9","2/2/2011 15:48","2.79","15295.0",United Kingdom
"574663","23503",brown bread,"1","2/2/2011 17:06","3.21","16256.0",United Kingdom
"543200","23503",brown bread,"6","2/2/2011 9:08","7.76","14541.0",United Kingdom
"573829","90013C",brown bread,"1","2/2/2011 9:39","1.55","12748.0",Portugal
"559709","23503",brown bread,"6","2/22/2011 10:00","4.98","17860.0",United Kingdom
"573585","23508",brown bread,"3","2/22/2011 11:02","7.41","14554.0",United Kingdom
"571214","47503J",brown bread,"27","2/22/2011 16:03","1.99","12818.0",France
"545217","17109D",brown bread,"3","2/22/2011 16:03","1.66","15624.0",United Kingdom
"540475","23015",brown bread,"2","2/22/2011 16:28","2.19","15015.0",United Kingdom
"539016","23015",brown bread,"9","2/22/2011 9:01","3.25","17357.0",United Kingdom
"581414","23015",brown bread,"8","2/23/2011 11:12","3.54","17415.0",United Kingdom
"581475","23015",brown bread,"22","2/23/2011 11:12","3.95","13463.0",United Kingdom
"536628","23015",brown bread,"1","2/23/2011 12:33","7.69","17841.0",United Kingdom
"537176","23015",brown bread,"6","2/23/2011 15:53","2.95","",United Kingdom
"539297","23503",brown bread,"3","2/23/2011 8:48","0.88","14861.0",United Kingdom
"537405","71459",brown bread,"2","2/23/2011 9:09","1.61","",United Kingdom
"542503","23015",brown bread,"11","2/24/2011 10:10","4.15","13178.0",Germany
"546670","84531A",brown bread,"1","2/24/2011 10:10","2.69","",United Kingdom
"537208","20678",brown bread,"1","2/24/2011 10:50","3.23","14342.0",United Kingdom
"578923","23015",brown bread,"1","2/24/2011 10:50","3.07","",United Kingdom
"568369","71459",brown bread,"6","2/24/2011 12:01","1.77","18210.0",United Kingdom
"537059","90024B",brown bread,"2","2/24/2011 12:22","2.51","15857.0",United Kingdom
"580907","90024B",brown bread,"2","2/24/2011 12:27","2.95","14376.0",United Kingdom
"553095","23015",brown bread,"2","2/24/2011 15:26","3.69","",United Kingdom
"562436","23471",brown bread,"6","2/24/2011 16:31","8.22","17638.0",United Kingdom
"580503","23508",brown bread,"3","2/24/2011 18:26","2.1","16958.0",United Kingdom
"557307","17109D",brown bread,"2","2/24/2011 9:28","2.95","",United Kingdom
"538521","23015",brown bread,"2","2/25/2011 10:19","7.81","17913.0",United Kingdom
"580514","20678",brown bread,"7","2/25/2011 11:32","8.9","14878.0",EIRE
"577256","23015",brown bread,"1","2/25/2011 8:44","1.81","13044.0",Germany
"544569","23503",brown bread,"6","2/27/2011 14:44","2.47","",United Kingdom
C540400,"23503",brown bread,"2","2/28/2011 10:35","8.29","12756.0",United Kingdom
"544573","23015",brown bread,"1","2/28/2011 10:37","3.34","17846.0",United Kingdom
"541422","90089",brown bread,"3","2/28/2011 11:43","0.92","15065.0",United Kingdom
"546230","23015",brown bread,"3","2/28/2011 11:58","2.17","17707.0",United Kingdom
"568713","84997d",brown bread,"6","2/28/2011 16:50","3.13","17454.0",United Kingdom
"578996","20665",brown bread,"2","2/28/2011 16:59","2.97","15309.0",United Kingdom
"537059","20678",brown bread,"7","2/28/2011 9:43","2.34","14309.0",United Kingdom
"573585","84531A",brown bread,"1","2/3/2011 10:41","3.83","17815.0",United Kingdom
"542595","20678",brown bread,"14","2/3/2011 11:41","0.75","12749.0",Germany
"545312","23015",brown bread,"1","2/3/2011 11:41","4.32","",United Kingdom
"548152","20678",brown bread,"6","2/3/2011 18:08","0.68","17533.0",United Kingdom
"548735","90024B",brown bread,"1","2/4/2011 11:54","0.27","15301.0",United Kingdom
"537707","17109D",brown bread,"2","2/4/2011 12:18","2.19","14213.0",United Kingdom
"544681","23508",brown bread,"1","2/4/2011 13:30","2.93","15295.0",United Kingdom
"540278","20678",brown bread,"2","2/4/2011 13:30","6.61","13305.0",United Kingdom
"580974","23015",brown bread,"0","2/4/2011 13:30","3.81","14881.0",United Kingdom
"579787","20678",brown bread,"6","2/4/2011 14:08","8.06","17889.0",United Kingdom
"562436","23503",brown bread,"2","2/4/2011 8:56","3.66","17810.0",United Kingdom
"580535","90024B",brown bread,"5","2/4/2011 9:11","4.26","17737.0",United Kingdom
"553833","23503",brown bread,"1","2/6/2011 11:29","3.09","",United Kingdom
C537408,"23503",brown bread,"1","2/7/2011 9:36","2.44","",United Kingdom
"570236","71459",brown bread,"10","2/8/2011 12:01","8.5","14775.0",United Kingdom
"543172","17109D",brown bread,"6","2/8/2011 12:12","1.21","13131.0",United Kingdom
"581146","23508",brown bread,"2","2/8/2011 14:35","1.68","12873.0",Japan
"547397","23015",brown bread,"1","2/9/2011 11:21","3.44","",United Kingdom
C580180,"23503",brown bread,"23","2/9/2011 12:46","1.24","12663.0",Finland
"542112","23484",brown bread,"1","2/9/2011 13:25","15.79","",United Kingdom
"542109","23015",brown bread,"0","2/9/2011 13:25","2.91","",United Kingdom
C548947,"90024B",brown bread,"11","2/9/2011 15:25","2.88","",Hong Kong
"573585","23503",brown bread,"2","3/10/2011 10:53","3.9","",United Kingdom
"538815","23015",brown bread,"1","3/10/2011 12:26","3.91","15313.0",United Kingdom
C560559,"23503",brown bread,"7","3/10/2011 14:42","0.81","16246.0",United Kingdom
"546896","23503",brown bread,"1","3/11/2011 10:30","7.9","17621.0",United Kingdom
"547547","23503",brown bread,"1","3/11/2011 12:17","16.84","",United Kingdom
"575194","90024B",brown bread,"0","3/11/2011 12:17","8.32","14864.0",United Kingdom
"541242","23503",brown bread,"2","3/11/2011 13:42","3.85","17166.0",United Kingdom
"538107","23503",brown bread,"4","3/11/2011 13:56","1.55","17315.0",United Kingdom
"553197","23015",brown bread,"3","3/11/2011 14:06","2.94","14818.0",United Kingdom
"581169","20678",brown bread,"3","3/11/2011 16:21","6.02","15484.0",United Kingdom
"541267","23503",brown bread,"2","3/11/2011 9:07","4.35","",United Kingdom
"542428","23503",brown bread,"2","3/1/2011 10:31","3.02","12347.0",Iceland
"581266","23508",brown bread,"0","3/1/2011 11:48","1.79","15316.0",United Kingdom
"573585","23015",brown bread,"3","3/1/2011 13:40","1.45","17330.0",United Kingdom
"573585","84531A",brown bread,"2","3/1/2011 14:56","1.16","14824.0",United Kingdom
"541316","23503",brown bread,"1","3/1/2011 14:58","9.49","17662.0",United Kingdom
"540838","17109D",brown bread,"9","3/14/2011 11:41","2.48","12373.0",Cyprus
C543475,"23015",brown bread,"1","3/14/2011 11:44","2.61","",United Kingdom
"540468","23015",brown bread,"1","3/14/2011 15:40","3.1","",United Kingdom
"567912","23015",brown bread,"2","3/14/2011 9:59","7.23","17395.0",United Kingdom
"538999","23015",brown bread,"3","3/15/2011 10:45","2.1","17887.0",United Kingdom
"537059","23503",brown bread,"10","3/15/2011 10:53","3.18","14163.0",United Kingdom
"549947","21717",brown bread,"4","3/15/2011 13:23","8.96","12725.0",European Community
"544177","21717",brown bread,"20","3/15/2011 13:28","1.44","15808.0",United Kingdom
"564818","23503",brown bread,"2","3/15/2011 13:49","0.7","",United Kingdom
"547897","23508",brown bread,"1","3/15/2011 13:49","2.97","",United Kingdom
"580595","23015",brown bread,"3","3/15/2011 14:17","7.13","14823.0",United Kingdom
"580512","23508",brown bread,"10","3/15/2011 15:37","0.5","17703.0",United Kingdom
"550621","23503",brown bread,"0","3/15/2011 15:37","0.66","15304.0",United Kingdom
"580664","23015",brown bread,-1,"3/16/2011 13:13","3.58","",United Kingdom
"542087","20678",brown bread,"1","3/16/2011 13:13","0.98","14860.0",United Kingdom
"543486","23503",brown bread,"2","3/16/2011 13:29","1.26","14855.0",United Kingdom
"558616","23015",brown bread,"2","3/16/2011 13:44","3.37","16880.0",United Kingdom
"541877","17109D",brown bread,"2","3/17/2011 12:40","3.74","17338.0",United Kingdom
"538126","23015",brown bread,"1","3/17/2011 13:23","2.59","17323.0",United Kingdom
"570852","90024B",brown bread,"5","3/17/2011 13:23","4.25","14370.0",United Kingdom
"571104","23503",brown bread,"7","3/17/2011 16:38","3.66","15110.0",United Kingdom
"563505","17109D",brown bread,"1","3/17/2011 20:18","1.28","",United Kingdom
"537130","21717",brown bread,"2","3/17/2011 9:13","0.85","16956.0",United Kingdom
"579109","84531A",brown bread,"5","3/17/2011 9:49","0.48","",United Kingdom
"539419","90089",brown bread,"7","3/18/2011 12:07","0.59","15680.0",United Kingdom
"539488","21717",brown bread,"7","3/18/2011 12:07","1.39","18045.0",United Kingdom
"556020","23015",brown bread,"1","3/18/2011 12:35","0.73","17602.0",United Kingdom
"544201","23503",brown bread,"1","3/18/2011 12:35","0.6","15566.0",United Kingdom
"540477","90024B",brown bread,"7","3/18/2011 15:43","1.46","14949.0",EIRE
"541417",CRUK,brown bread,"14","3/18/2011 17:07","2.52","14731.0",United Kingdom
"547202","23015",brown bread,"3","3/18/2011 8:32","2.84","15137.0",United Kingdom
"539466","23015",brown bread,"7","3/20/2011 10:13","2.26","12815.0",France
"541436","23508",brown bread,"3","3/20/2011 11:43","9.04","17839.0",United Kingdom
"541849","23015",brown bread,"3","3/20/2011 12:08","4.18","14191.0",United Kingdom
"565995","23503",brown bread,"1","3/20/2011 12:14","1.8","15310.0",United Kingdom
"543117","23503",brown bread,"2","3/20/2011 12:44","2.59","15313.0",United Kingdom
"569691","21717",brown bread,"21","3/20/2011 12:57","0.77","15959.0",United Kingdom
"539628","23015",brown bread,"4","3/20/2011 13:41","3.44","17945.0",United Kingdom
"570791","23503",brown bread,"2","3/21/2011 11:57","0.67","17811.0",United Kingdom
"577480","23503",brown bread,"2","3/21/2011 12:53","1.95","14647.0",United Kingdom
"573542","90024B",brown bread,"4","3/21/2011 14:18","2.25","",United Kingdom
"581352","23508",brown bread,"0","3/21/2011 14:18","3.79","",United Kingdom
"537844","23484",brown bread,"2","3/21/2011 14:18","11.56","15318.0",United Kingdom
"561024","17109D",brown bread,"7","3/21/2011 16:32","2.06","16082.0",United Kingdom
"541847","23015",brown bread,"2","3/2/2011 11:07","3.56","16985.0",United Kingdom
"568662","23503",brown bread,"3","3/2/2011 11:07","0.76","17774.0",United Kingdom
"544656","23484",brown bread,"1","3/2/2011 11:07","1.28","14940.0",United Kingdom
"573585","17109D",brown bread,"2","3/2/2011 11:32","2.58","13254.0",United Kingdom
"580754","23508",brown bread,"0","3/2/2011 11:43","2.43","14863.0",United Kingdom
"573585","17109D",brown bread,"8","3/2/2011 12:10","0.29","14619.0",United Kingdom
"556829","20665",brown bread,"4","3/2/2011 14:16","2.27","17277.0",United Kingdom
"580712","17109D",brown bread,"2","3/2/2011 14:16","1.84","17250.0",United Kingdom
"540779","23015",brown bread,"4","3/2/2011 16:33","2.65","12656.0",Portugal
"581453","23503",brown bread,"20","3/2/2011 16:34","7.14","17635.0",United Kingdom
"548330","23503",brown bread,"3","3/22/2011 11:05","3.12","",United Kingdom
"581403","23015",brown bread,"2","3/22/2011 12:05","2.55","17551.0",United Kingdom
"547243","23015",brown bread,"0","3/22/2011 13:54","3.39","17224.0",United Kingdom
"581222","23015",brown bread,"1","3/22/2011 15:48","2.28","12620.0",United Kingdom
"560491","90176D",brown bread,"26","3/22/2011 16:00","1.25","14816.0",United Kingdom
"537086","23015",brown bread,"3","3/22/2011 16:00","1.39","17325.0",United Kingdom
"545052","23508",brown bread,"9","3/22/2011 16:54","7.68","15105.0",United Kingdom
"573585","84997D",brown bread,"8","3/22/2011 9:01","1.01","12430.0",Iceland
"549263","23503",brown bread,"2","3/23/2011 11:30","0.74","15915.0",United Kingdom
"548330","23508",brown bread,"3","3/23/2011 11:30","8.57","17986.0",United Kingdom
"568178","23015",brown bread,"1","3/24/2011 10:38","4.11","16858.0",United Kingdom
"547729","90024B",brown bread,"11","3/24/2011 11:29","2.49","15977.0",Channel Islands
"544447","23015",brown bread,"5","3/24/2011 12:11","2.28","17566.0",United Kingdom
"565920","84997D",brown bread,"6","3/24/2011 13:37","0.68","15242.0",United Kingdom
